station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SBGR,2021-01-01 00:00,69.80,66.20,88.34,350.00,3.00,0.00,30.03,M,6.21,M,FEW,BKN,M,M,1000.00,10000.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 010000Z 35003KT 9999 FEW010 BKN100 21/19 Q1017,M
SBGR,2021-01-01 01:00,69.80,66.20,88.34,40.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 010100Z 04005KT CAVOK 21/19 Q1017,M
SBGR,2021-01-01 02:00,68.00,64.40,88.26,270.00,5.00,0.00,30.00,M,6.21,M,FEW,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 010200Z 27005KT 9999 FEW011 20/18 Q1016,M
SBGR,2021-01-01 03:00,69.80,64.40,82.98,320.00,5.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 010300Z 32005KT CAVOK 21/18 Q1016,M
SBGR,2021-01-01 04:00,69.80,64.40,82.98,270.00,6.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,2100.00,10000.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 010400Z 27006KT 9999 FEW021 BKN100 21/18 Q1016,M
SBGR,2021-01-01 05:00,69.80,64.40,82.98,240.00,5.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 010500Z 24005KT CAVOK 21/18 Q1015,M
SBGR,2021-01-01 06:00,69.80,64.40,82.98,180.00,3.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 010600Z 18003KT CAVOK 21/18 Q1015,M
SBGR,2021-01-01 07:00,69.80,64.40,82.98,300.00,6.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 010700Z 30006KT CAVOK 21/18 Q1015,M
SBGR,2021-01-01 08:00,69.80,64.40,82.98,300.00,2.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 010800Z 30002KT CAVOK 21/18 Q1016,M
SBGR,2021-01-01 09:00,68.00,66.20,93.97,310.00,2.00,0.00,30.00,M,4.97,M,FEW,BKN,M,M,1700.00,8000.00,M,M,-RA,M,M,M,M,M,M,68.00,SBGR 010900Z 31002KT 8000 -RA FEW017 BKN080 20/19 Q1016,M
SBGR,2021-01-01 10:00,69.80,66.20,88.34,290.00,4.00,0.00,30.03,M,4.97,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 011000Z 29004KT 8000 BKN017 21/19 Q1017,M
SBGR,2021-01-01 11:00,69.80,66.20,88.34,340.00,5.00,0.00,30.03,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 011100Z 34005KT 9999 BKN017 21/19 Q1017,M
SBGR,2021-01-01 12:00,71.60,64.40,78.04,300.00,5.00,0.00,30.06,M,6.21,M,BKN,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,71.60,SBGR 011200Z 30005KT 9999 BKN015 22/18 Q1018,M
SBGR,2021-01-01 13:00,71.60,66.20,83.09,320.00,4.00,0.00,30.06,M,6.21,M,SCT,BKN,M,M,1500.00,2300.00,M,M,M,M,M,M,M,M,M,71.60,SBGR 011300Z 32004KT 9999 SCT015 BKN023 22/19 Q1018,M
SBGR,2021-01-01 14:00,75.20,66.20,73.61,290.00,5.00,0.00,30.06,M,6.21,M,BKN,BKN,M,M,2100.00,5000.00,M,M,M,M,M,M,M,M,M,75.20,SBGR 011400Z 29005KT 9999 BKN021 BKN050 24/19 Q1018,M
SBGR,2021-01-01 15:00,77.00,66.20,69.33,310.00,4.00,0.00,30.06,M,6.21,M,SCT,BKN,M,M,2300.00,6500.00,M,M,M,M,M,M,M,M,M,77.00,SBGR 011500Z 31004KT 9999 SCT023 BKN065 25/19 Q1018,M
SBGR,2021-01-01 16:00,78.80,62.60,57.60,310.00,7.00,0.00,30.03,M,6.21,M,SCT,BKN,M,M,3500.00,10000.00,M,M,M,M,M,M,M,M,M,78.80,SBGR 011600Z 31007KT 9999 SCT035 BKN100 26/17 Q1017,M
SBGR,2021-01-01 17:00,80.60,62.60,54.30,220.00,3.00,0.00,30.00,M,6.21,M,BKN,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,81.84,SBGR 011700Z 22003KT 9999 BKN036 27/17 Q1016,M
SBGR,2021-01-01 18:00,78.80,64.40,61.36,360.00,7.00,0.00,29.97,M,6.21,M,SCT,SCT,M,M,4000.00,5000.00,M,M,VCSH,M,M,M,M,M,M,78.80,SBGR 011800Z 36007KT 9999 VCSH SCT040 SCT050TCU 26/18 Q1015,M
SBGR,2021-01-01 19:00,73.40,66.20,78.19,290.00,5.00,0.00,29.97,M,5.59,M,SCT,SCT,M,M,3300.00,5000.00,M,M,-TSRA,M,M,M,M,M,M,73.40,SBGR 011900Z 29005KT 9000 -TSRA SCT033 SCT050CB 23/19 Q1015,M
SBGR,2021-01-01 20:00,69.80,68.00,94.01,160.00,3.00,0.00,30.00,M,6.21,M,SCT,FEW,BKN,M,1500.00,5000.00,10000.00,M,-TSRA,M,M,M,M,M,M,69.80,SBGR 012000Z 16003KT 9999 4500E -TSRA SCT015 FEW050CB BKN100 21/20 Q1016,M
SBGR,2021-01-01 21:00,69.80,68.00,94.01,0.00,0.00,0.00,30.00,M,6.21,M,FEW,FEW,SCT,M,1500.00,5000.00,7000.00,M,M,M,M,M,M,M,M,69.80,SBGR 012100Z 00000KT 9999 FEW015 FEW050TCU SCT070 21/20 Q1016 RETS,M
SBGR,2021-01-01 22:00,69.80,66.20,88.34,0.00,0.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1300.00,2000.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 012200Z 00000KT 9999 FEW013 SCT020 21/19 Q1017,M
SBGR,2021-01-01 23:00,68.00,68.00,100.00,230.00,1.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1100.00,3000.00,M,M,M,M,M,M,M,M,M,68.00,SBGR 012300Z 23001KT 9999 FEW011 SCT030 20/20 Q1017,M
SBGR,2021-01-02 00:00,69.80,68.00,94.01,100.00,3.00,0.00,30.06,M,6.21,M,BKN,BKN,M,M,900.00,2500.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 020000Z 10003KT 9999 BKN009 BKN025 21/20 Q1018,M
SBGR,2021-01-02 01:00,69.80,68.00,94.01,140.00,4.00,0.00,30.06,M,6.21,M,BKN,BKN,M,M,900.00,2000.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 020100Z 14004KT 9999 BKN009 BKN020 21/20 Q1018,M
SBGR,2021-01-02 02:00,69.80,68.00,94.01,140.00,4.00,0.00,30.06,M,6.21,M,BKN,OVC,M,M,800.00,2000.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 020200Z 14004KT 9999 BKN008 OVC020 21/20 Q1018,M
SBGR,2021-01-02 03:00,68.00,66.20,93.97,140.00,6.00,0.00,30.06,M,6.21,M,BKN,OVC,M,M,900.00,2500.00,M,M,-DZ,M,M,M,M,M,M,68.00,SBGR 020300Z 14006KT 9999 -DZ BKN009 OVC025 20/19 Q1018,M
SBGR,2021-01-02 04:00,68.00,64.40,88.26,130.00,7.00,0.00,30.06,M,6.21,M,BKN,BKN,M,M,900.00,2500.00,M,M,M,M,M,M,M,M,M,68.00,SBGR 020400Z 13007KT 9999 BKN009 BKN025 20/18 Q1018,M
SBGR,2021-01-02 05:00,68.00,66.20,93.97,150.00,6.00,0.00,30.03,M,6.21,M,OVC,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 020500Z 15006KT 9999 OVC006 20/19 Q1017,M
SBGR,2021-01-02 06:00,66.20,66.20,100.00,150.00,4.00,0.00,30.03,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,66.20,SBGR 020600Z 15004KT 9999 OVC007 19/19 Q1017,M
SBGR,2021-01-02 07:00,68.00,66.20,93.97,130.00,4.00,0.00,30.03,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 020700Z 13004KT 9999 OVC007 20/19 Q1017,M
SBGR,2021-01-02 08:00,68.00,64.40,88.26,130.00,4.00,0.00,30.03,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 020800Z 13004KT 9999 OVC007 20/18 Q1017,M
SBGR,2021-01-02 09:00,66.20,64.40,93.92,120.00,5.00,0.00,30.03,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,66.20,SBGR 020900Z 12005KT 9999 OVC007 19/18 Q1017,M
SBGR,2021-01-02 10:00,66.20,64.40,93.92,120.00,3.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,66.20,SBGR 021000Z 12003KT 9999 OVC011 19/18 Q1017,M
SBGR,2021-01-02 11:00,68.00,64.40,88.26,130.00,4.00,0.00,30.03,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 021100Z 13004KT 9999 OVC007 20/18 Q1017,M
SBGR,2021-01-02 12:00,69.80,64.40,82.98,110.00,3.00,0.00,30.03,M,6.21,M,BKN,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 021200Z 11003KT 9999 BKN011 21/18 Q1017,M
SBGR,2021-01-02 13:00,73.40,64.40,73.44,150.00,4.00,0.00,30.03,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,73.40,SBGR 021300Z 15004KT 9999 BKN017 23/18 Q1017,M
SBGR,2021-01-02 14:00,75.20,64.40,69.14,170.00,3.00,0.00,30.03,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,75.20,SBGR 021400Z 17003KT 9999 BKN023 24/18 Q1017,M
SBGR,2021-01-02 15:00,75.20,64.40,69.14,190.00,6.00,0.00,30.03,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,75.20,SBGR 021500Z 19006KT 9999 BKN023 24/18 Q1017,M
SBGR,2021-01-02 16:00,75.20,64.40,69.14,180.00,7.00,0.00,30.00,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,75.20,SBGR 021600Z 18007KT 9999 BKN023 24/18 Q1016,M
SBGR,2021-01-02 17:00,77.00,64.40,65.12,150.00,8.00,0.00,30.00,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,77.00,SBGR 021700Z 15008KT 9999 BKN023 25/18 Q1016,M
SBGR,2021-01-02 18:00,73.40,64.40,73.44,160.00,9.00,0.00,29.97,M,6.21,M,BKN,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,73.40,SBGR 021800Z 16009KT 9999 BKN021 23/18 Q1015,M
SBGR,2021-01-02 19:00,73.40,64.40,73.44,120.00,8.00,0.00,29.97,M,6.21,M,BKN,FEW,M,M,2100.00,4000.00,M,M,M,M,M,M,M,M,M,73.40,SBGR 021900Z 12008KT 9999 BKN021 FEW040TCU 23/18 Q1015,M
SBGR,2021-01-02 20:00,69.80,62.60,77.90,110.00,7.00,0.00,29.97,M,6.21,M,BKN,BKN,M,M,1400.00,4000.00,M,M,M,M,M,M,M,M,M,69.80,SBGR 022000Z 11007KT 9999 BKN014 BKN040 21/17 Q1015,M
SBGR,2021-01-02 21:00,69.80,64.40,82.98,110.00,4.00,0.00,29.94,M,6.21,M,BKN,FEW,SCT,M,1900.00,4500.00,5000.00,M,M,M,M,M,M,M,M,69.80,SBGR 022100Z 11004KT 9999 BKN019 FEW045TCU SCT050 21/18 Q1014,M
SBGR,2021-01-02 21:37,69.80,62.60,77.90,120.00,6.00,0.00,29.97,M,6.21,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 022137Z 12006KT 9999 BKN013 21/17 Q1015,M
SBGR,2021-01-02 22:00,68.00,64.40,88.26,130.00,6.00,0.00,29.97,M,6.21,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 022200Z 13006KT 9999 BKN013 20/18 Q1015,M
SBGR,2021-01-02 23:00,68.00,62.60,82.86,130.00,7.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 022300Z 13007KT 9999 OVC011 20/17 Q1016,M
SBGR,2021-01-03 00:00,68.00,64.40,88.26,130.00,6.00,0.00,30.00,M,6.21,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 030000Z 13006KT 9999 OVC008 20/18 Q1016,M
SBGR,2021-01-03 01:00,66.20,64.40,93.92,150.00,5.00,0.00,30.00,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,66.20,SBGR 030100Z 15005KT 9999 OVC009 19/18 Q1016,M
SBGR,2021-01-03 02:00,66.20,62.60,88.18,140.00,6.00,0.00,30.00,M,6.21,M,FEW,BKN,OVC,M,900.00,1900.00,2600.00,M,M,M,M,M,M,M,M,66.20,SBGR 030200Z 14006KT 9999 FEW009 BKN019 OVC026 19/17 Q1016,M
SBGR,2021-01-03 03:00,66.20,62.60,88.18,130.00,7.00,0.00,30.00,M,6.21,M,FEW,OVC,M,M,900.00,2300.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 030300Z 13007KT 9999 FEW009 OVC023 19/17 Q1016,M
SBGR,2021-01-03 04:00,66.20,62.60,88.18,120.00,8.00,0.00,29.97,M,5.59,M,BKN,OVC,M,M,900.00,1300.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 030400Z 12008KT 9000 BKN009 OVC013 19/17 Q1015,M
SBGR,2021-01-03 05:00,64.40,62.60,93.88,110.00,7.00,0.00,29.97,M,6.21,M,SCT,OVC,M,M,900.00,3300.00,M,M,-RA,M,M,M,M,M,M,64.40,SBGR 030500Z 11007KT 9999 -RA SCT009 OVC033 18/17 Q1015,M
SBGR,2021-01-03 06:00,64.40,62.60,93.88,110.00,5.00,0.00,29.97,M,6.21,M,BKN,OVC,M,M,1300.00,5000.00,M,M,M,M,M,M,M,M,M,64.40,SBGR 030600Z 11005KT 9999 BKN013 OVC050 18/17 Q1015,M
SBGR,2021-01-03 07:00,64.40,62.60,93.88,110.00,4.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,SBGR 030700Z 11004KT CAVOK 18/17 Q1015,M
SBGR,2021-01-03 08:00,64.40,60.80,88.09,80.00,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,SBGR 030800Z 08002KT CAVOK 18/16 Q1015,M
SBGR,2021-01-03 09:00,64.40,62.60,93.88,80.00,2.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,800.00,8000.00,M,M,M,M,M,M,M,M,M,64.40,SBGR 030900Z 08002KT 9999 FEW008 SCT080 18/17 Q1015,M
SBGR,2021-01-03 10:00,66.20,62.60,88.18,70.00,5.00,0.00,30.00,M,6.21,M,SCT,SCT,M,M,800.00,9000.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 031000Z 07005KT 9999 SCT008 SCT090 19/17 Q1016,M
SBGR,2021-01-03 11:00,68.00,62.60,82.86,90.00,5.00,0.00,30.00,M,6.21,M,BKN,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 031100Z 09005KT 9999 BKN015 20/17 Q1016,M
SBGR,2021-01-03 12:00,71.60,60.80,68.75,100.00,7.00,0.00,30.00,M,6.21,M,BKN,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,71.60,SBGR 031200Z 10007KT 9999 BKN021 22/16 Q1016,M
SBGR,2021-01-03 13:00,75.20,60.80,60.90,100.00,5.00,0.00,30.00,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,75.20,SBGR 031300Z 10005KT 9999 SCT030 24/16 Q1016,M
SBGR,2021-01-03 14:00,75.20,57.20,53.55,90.00,7.00,0.00,30.00,M,6.21,M,SCT,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,75.20,SBGR 031400Z 09007KT 9999 SCT036 24/14 Q1016,M
SBGR,2021-01-03 15:00,78.80,60.80,54.05,110.00,7.00,0.00,29.97,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,78.80,SBGR 031500Z 11007KT 9999 SCT040 26/16 Q1015,M
SBGR,2021-01-03 16:00,77.00,59.00,53.80,100.00,9.00,0.00,29.97,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,77.00,SBGR 031600Z 10009KT 9999 SCT040 25/15 Q1015,M
SBGR,2021-01-03 17:00,77.00,62.60,61.13,150.00,9.00,0.00,29.97,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,77.00,SBGR 031700Z 15009KT 9999 BKN040 25/17 Q1015,M
SBGR,2021-01-03 18:00,75.20,60.80,60.90,150.00,10.00,0.00,29.94,M,6.21,M,SCT,FEW,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,75.20,SBGR 031800Z 15010KT 9999 SCT030 FEW040TCU 24/16 Q1014,M
SBGR,2021-01-03 18:45,75.20,62.60,64.91,160.00,8.00,0.00,29.94,M,6.21,M,SCT,FEW,M,M,4000.00,5000.00,M,M,-TSRA,M,M,M,M,M,M,75.20,SBGR 031845Z 16008KT 9999 4000E -TSRA SCT040 FEW050CB 24/17 Q1014,M
SBGR,2021-01-03 19:00,66.20,60.80,82.74,40.00,11.00,0.00,29.97,M,1.86,21.00,BKN,FEW,M,M,4000.00,5000.00,M,M,TSRA,M,M,M,M,M,M,66.20,SBGR 031900Z 04011G21KT 3000 TSRA BKN040 FEW050CB 19/16 Q1015,M
SBGR,2021-01-03 19:28,66.20,62.60,88.18,150.00,5.00,0.00,29.94,M,6.21,M,SCT,FEW,BKN,M,3000.00,4000.00,8000.00,M,TS,M,M,M,M,M,M,66.20,SBGR 031928Z 15005KT 9999 TS SCT030 FEW040CB BKN080 19/17 Q1014 RERA WS R09R,M
SBGR,2021-01-03 20:00,68.00,59.00,72.92,120.00,6.00,0.00,29.94,M,6.21,M,SCT,FEW,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,68.00,SBGR 032000Z 12006KT 9999 SCT030 FEW040TCU 20/15 Q1014 RETSRA WS R09R,M
SBGR,2021-01-03 21:00,69.80,64.40,82.98,100.00,7.00,0.00,29.94,M,6.21,M,BKN,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 032100Z 10007KT 9999 BKN020 21/18 Q1014,M
SBGR,2021-01-03 21:34,68.00,62.60,82.86,140.00,9.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 032134Z 14009KT 9999 OVC013 20/17 Q1015,M
SBGR,2021-01-03 22:00,68.00,62.60,82.86,140.00,8.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 032200Z 14008KT 9999 OVC013 20/17 Q1015,M
SBGR,2021-01-03 23:00,66.20,60.80,82.74,130.00,10.00,0.00,29.97,M,6.21,M,BKN,SCT,M,M,1300.00,5000.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 032300Z 13010KT 9999 BKN013 SCT050 19/16 Q1015,M
SBGR,2021-01-04 00:00,66.20,62.60,88.18,110.00,9.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,66.20,SBGR 040000Z 11009KT 9999 OVC013 19/17 Q1016,M
SBGR,2021-01-04 01:00,64.40,62.60,93.88,140.00,6.00,0.00,30.03,M,2.49,M,OVC,M,M,M,600.00,M,M,M,DZ,M,M,M,M,M,M,64.40,SBGR 040100Z 14006KT 4000 DZ OVC006 18/17 Q1017,M
SBGR,2021-01-04 01:15,64.40,64.40,100.00,130.00,4.00,0.00,30.03,M,6.21,M,BKN,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,64.40,SBGR 040115Z 13004KT 9999 BKN011 18/18 Q1017 REDZ,M
SBGR,2021-01-04 02:00,66.20,64.40,93.92,150.00,3.00,0.00,30.03,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,66.20,SBGR 040200Z 15003KT 9999 OVC009 19/18 Q1017 REDZ,M
SBGR,2021-01-04 03:00,66.20,62.60,88.18,140.00,5.00,0.00,30.00,M,6.21,M,BKN,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,SBGR 040300Z 14005KT 9999 BKN014 19/17 Q1016,M
SBGR,2021-01-04 03:25,66.20,62.60,88.18,120.00,4.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,1400.00,2000.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 040325Z 12004KT 9999 SCT014 BKN020 19/17 Q1015,M
SBGR,2021-01-04 04:00,66.20,62.60,88.18,120.00,4.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,1300.00,2300.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 040400Z 12004KT 9999 SCT013 BKN023 19/17 Q1015,M
SBGR,2021-01-04 04:37,66.20,62.60,88.18,130.00,4.00,0.00,29.97,M,6.21,M,BKN,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,66.20,SBGR 040437Z 13004KT 9999 BKN010 19/17 Q1015,M
SBGR,2021-01-04 05:00,66.20,62.60,88.18,140.00,4.00,0.00,29.97,M,6.21,M,BKN,OVC,M,M,1000.00,1300.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 040500Z 14004KT 9999 BKN010 OVC013 19/17 Q1015,M
SBGR,2021-01-04 06:00,66.20,60.80,82.74,110.00,5.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,1100.00,2500.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 040600Z 11005KT 9999 FEW011 BKN025 19/16 Q1015,M
SBGR,2021-01-04 07:00,66.20,60.80,82.74,100.00,4.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,1300.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 040700Z 10004KT 9999 FEW013 BKN030 19/16 Q1014,M
SBGR,2021-01-04 08:00,66.20,62.60,88.18,70.00,5.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,1300.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 040800Z 07005KT 9999 FEW013 BKN030 19/17 Q1015,M
SBGR,2021-01-04 09:00,66.20,62.60,88.18,50.00,6.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,1500.00,3300.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 040900Z 05006KT 9999 FEW015 BKN033 19/17 Q1015,M
SBGR,2021-01-04 10:00,66.20,62.60,88.18,60.00,7.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1100.00,2000.00,M,M,M,M,M,M,M,M,M,66.20,SBGR 041000Z 06007KT 9999 FEW011 SCT020 19/17 Q1016,M
SBGR,2021-01-04 11:00,69.80,62.60,77.90,70.00,8.00,0.00,30.00,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 041100Z 07008KT 9999 SCT015 21/17 Q1016,M
SBGR,2021-01-04 12:00,71.60,62.60,73.27,60.00,7.00,0.00,30.00,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,71.60,SBGR 041200Z 06007KT 9999 FEW020 22/17 Q1016,M
SBGR,2021-01-04 13:00,77.00,64.40,65.12,40.00,4.00,0.00,29.97,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,77.00,SBGR 041300Z 04004KT 9999 SCT025 25/18 Q1015,M
SBGR,2021-01-04 14:00,78.80,60.80,54.05,60.00,4.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,4500.00,7000.00,M,M,M,M,M,M,M,M,M,78.80,SBGR 041400Z 06004KT 9999 SCT045 BKN070 26/16 Q1015,M
SBGR,2021-01-04 15:00,78.80,59.00,50.69,360.00,4.00,0.00,29.97,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,78.80,SBGR 041500Z 36004KT 9999 BKN040 26/15 Q1015,M
SBGR,2021-01-04 16:00,82.40,59.00,45.07,280.00,8.00,0.00,29.94,M,6.21,M,BKN,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,82.46,SBGR 041600Z 28008KT 9999 BKN045 28/15 Q1014,M
SBGR,2021-01-04 17:00,84.20,59.00,42.52,270.00,8.00,0.00,29.94,M,6.21,M,BKN,FEW,M,M,4500.00,5000.00,M,M,M,M,M,M,M,M,M,83.92,SBGR 041700Z 27008KT 9999 BKN045 FEW050TCU 29/15 Q1014,M
SBGR,2021-01-04 18:00,77.00,64.40,65.12,160.00,8.00,0.00,29.94,M,5.59,M,SCT,FEW,M,M,4500.00,5000.00,M,M,M,M,M,M,M,M,M,77.00,SBGR 041800Z 16008KT 9000 SCT045 FEW050TCU 25/18 Q1014,M
SBGR,2021-01-04 19:00,77.00,64.40,65.12,160.00,7.00,0.00,29.94,M,5.59,M,FEW,SCT,M,M,2000.00,4000.00,M,M,M,M,M,M,M,M,M,77.00,SBGR 041900Z 16007KT 9000 FEW020 SCT040 25/18 Q1014,M
SBGR,2021-01-04 20:00,75.20,64.40,69.14,170.00,8.00,0.00,29.94,M,6.21,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,75.20,SBGR 042000Z 17008KT 9999 SCT023 24/18 Q1014,M
SBGR,2021-01-04 21:00,73.40,62.60,68.94,170.00,5.00,0.00,29.97,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,73.40,SBGR 042100Z 17005KT 9999 FEW023 23/17 Q1015,M
SBGR,2021-01-04 22:00,71.60,64.40,78.04,120.00,8.00,0.00,29.97,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,71.60,SBGR 042200Z 12008KT 9999 BKN023 22/18 Q1015,M
SBGR,2021-01-04 23:00,69.80,62.60,77.90,130.00,6.00,0.00,30.00,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 042300Z 13006KT 9999 SCT030 21/17 Q1016,M
SBGR,2021-01-05 00:00,69.80,64.40,82.98,140.00,5.00,0.00,30.00,M,6.21,M,FEW,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 050000Z 14005KT 9999 FEW011 21/18 Q1016,M
SBGR,2021-01-05 00:17,69.80,64.40,82.98,120.00,4.00,0.00,30.03,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,69.80,SBGR 050017Z 12004KT 9999 OVC009 21/18 Q1017,M
SBGR,2021-01-05 01:00,68.00,64.40,88.26,90.00,4.00,0.00,30.03,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,68.00,SBGR 050100Z 09004KT 9999 OVC009 20/18 Q1017,M
